".id"	"sector"	"title"	"issue"	"paid"	"date"	"views"	"location"	"report"
"293"	"http://www.ipaidabribe.com/reports/paid?page=300"	"Municipal Services"	"
                      I Paid Rs. 500 to Municipal Services in Abohar.
                    "	"Birth Certificate"	"Paid INR 500
                        "	"October 14, 2015"	"134 views"	"Abohar
                      , Punjab"	"78969"
"294"	"http://www.ipaidabribe.com/reports/paid?page=300"	"Municipal Services"	"
                      I Paid Rs. 10 to Municipal Services in Varanasi.
                    "	"Birth Certificate"	"Paid INR 10
                        "	"October 14, 2015"	"115 views"	"Varanasi
                      , Uttar Pradesh"	"78967"
"295"	"http://www.ipaidabribe.com/reports/paid?page=300"	"Public Works Department"	"
                      Police verification for Passport
                    "	"Public Works"	"Paid INR 500
                        "	"October 13, 2015"	"212 views"	"Bangalore
                      , Karnataka"	"78934"
"296"	"http://www.ipaidabribe.com/reports/paid?page=300"	"Police"	"
                      I Paid Rs. 5000 to Police in Bangalore.
                    "	"Traffic Violations"	"Paid INR 5,000
                        "	"October 13, 2015"	"239 views"	"Bangalore
                      , Karnataka"	"78925"
"297"	"http://www.ipaidabribe.com/reports/paid?page=300"	"Municipal Services"	"
                      I Paid Rs. 20 to Municipal Services in Chennai.
                    "	"Birth Certificate"	"Paid INR 20
                        "	"October 13, 2015"	"212 views"	"Chennai
                      , Tamil Nadu"	"78914"
"298"	"http://www.ipaidabribe.com/reports/paid?page=300"	"Customs, Excise and Service Tax"	"
                      I Paid Rs. 9999 to Customs, Excise and Service Tax in Abhayapuri.
                    "	"Customs Check and Clearance"	"Paid INR 9,999
                        "	"October 13, 2015"	"224 views"	"Abhayapuri
                      , Assam"	"78906"
"299"	"http://www.ipaidabribe.com/reports/paid?page=300"	"Municipal Services"	"
                      I Paid Rs. 10 to Municipal Services in Hyderabad.
                    "	"Birth Certificate"	"Paid INR 10
                        "	"October 13, 2015"	"203 views"	"Hyderabad
                      , Telangana"	"78896"
"300"	"http://www.ipaidabribe.com/reports/paid?page=300"	"Municipal Services"	"
                      I Paid Rs. 555 to Municipal Services in Achhnera.
                    "	"Birth Certificate"	"Paid INR 555
                        "	"October 13, 2015"	"222 views"	"Achhnera
                      , Uttar Pradesh"	"78886"
"301"	"http://www.ipaidabribe.com/reports/paid?page=310"	"Municipal Services"	"
                      I Paid Rs. 20000 to Municipal Services in Abhayapuri.
                    "	"Birth Certificate"	"Paid INR 20,000
                        "	"October 13, 2015"	"186 views"	"Abhayapuri
                      , Assam"	"78884"
"302"	"http://www.ipaidabribe.com/reports/paid?page=310"	"Municipal Services"	"
                      I Paid Rs. 12 to Municipal Services in Adilabad.
                    "	"Birth Certificate"	"Paid INR 12
                        "	"October 13, 2015"	"188 views"	"Adilabad
                      , Telangana"	"78848"
"303"	"http://www.ipaidabribe.com/reports/paid?page=310"	"Commercial Tax, Sales Tax, VAT"	"
                      I Paid Rs. 10 to Commercial Tax, Sales Tax, VAT in New Delhi.
                    "	"C Form"	"Paid INR 10
                        "	"October 13, 2015"	"217 views"	"New Delhi
                      , Delhi"	"78849"
"304"	"http://www.ipaidabribe.com/reports/paid?page=310"	"Stamps and Registration"	"
                      I Paid Rs. 22222 to Stamps and Registration in Bangalore.
                    "	"Registration of Property"	"Paid INR 22,222
                        "	"October 13, 2015"	"282 views"	"Bangalore
                      , Karnataka"	"78852"
"305"	"http://www.ipaidabribe.com/reports/paid?page=310"	"Income Tax"	"
                      I Paid Rs. 10 to Income Tax in Chandigarh.
                    "	"New PAN Card"	"Paid INR 10
                        "	"October 13, 2015"	"185 views"	"Chandigarh
                      , Chandigarh"	"78859"
"306"	"http://www.ipaidabribe.com/reports/paid?page=310"	"Stamps and Registration"	"
                      I Paid Rs. 565 to Stamps and Registration in Alipurduar.
                    "	"Registration of Property"	"Paid INR 565
                        "	"October 13, 2015"	"215 views"	"Alipurduar
                      , West Bengal"	"78860"
"307"	"http://www.ipaidabribe.com/reports/paid?page=310"	"Municipal Services"	"
                      I Paid Rs. 30 to Municipal Services in Abohar.
                    "	"Birth Certificate"	"Paid INR 30
                        "	"October 13, 2015"	"143 views"	"Abohar
                      , Punjab"	"78861"
"308"	"http://www.ipaidabribe.com/reports/paid?page=310"	"Others"	"
                      I Paid Rs. 10000 to Others in Guntur.
                    "	"Others"	"Paid INR 10,000
                        "	"October 13, 2015"	"163 views"	"Guntur
                      , Andhra Pradesh"	"78870"
"309"	"http://www.ipaidabribe.com/reports/paid?page=310"	"Municipal Services"	"
                      I Paid Rs. 10000 to Municipal Services in Srivilliputhur.
                    "	"Birth Certificate"	"Paid INR 10,000
                        "	"October 13, 2015"	"140 views"	"Srivilliputhur
                      , Tamil Nadu"	"78875"
"310"	"http://www.ipaidabribe.com/reports/paid?page=310"	"Municipal Services"	"
                      I Paid Rs. 100 to Municipal Services in Chennai.
                    "	"Birth Certificate"	"Paid INR 100
                        "	"October 13, 2015"	"115 views"	"Chennai
                      , Tamil Nadu"	"78834"
"311"	"http://www.ipaidabribe.com/reports/paid?page=320"	"Others"	"
                      I Paid Rs. 1000 to Others in New Delhi.
                    "	"Others"	"Paid INR 1,000
                        "	"October 13, 2015"	"183 views"	"New Delhi
                      , Delhi"	"78836"
"312"	"http://www.ipaidabribe.com/reports/paid?page=320"	"Others"	"
                      I Paid Rs. 1000 to Others in Lucknow.
                    "	"Others"	"Paid INR 1,000
                        "	"October 13, 2015"	"164 views"	"Lucknow
                      , Uttar Pradesh"	"78837"
"313"	"http://www.ipaidabribe.com/reports/paid?page=320"	"Police"	"
                      I Paid Rs. 20 to Police in Abhayapuri.
                    "	"Traffic Violations"	"Paid INR 20
                        "	"October 13, 2015"	"157 views"	"Abhayapuri
                      , Assam"	"78840"
"314"	"http://www.ipaidabribe.com/reports/paid?page=320"	"Police"	"
                      I Paid Rs. 3000 to Police in Bangalore.
                    "	"Filing FIR"	"Paid INR 3,000
                        "	"October 13, 2015"	"221 views"	"Bangalore
                      , Karnataka"	"78842"
"315"	"http://www.ipaidabribe.com/reports/paid?page=320"	"Others"	"
                      I Paid Rs. 50 to Others in Raipur.
                    "	"Others"	"Paid INR 50
                        "	"October 13, 2015"	"169 views"	"Raipur
                      , Chhattisgarh"	"78844"
"316"	"http://www.ipaidabribe.com/reports/paid?page=320"	"Municipal Services"	"
                      I Paid Rs. 100 to Municipal Services in Abhayapuri.
                    "	"Birth Certificate"	"Paid INR 100
                        "	"October 13, 2015"	"164 views"	"Abhayapuri
                      , Assam"	"78846"
"317"	"http://www.ipaidabribe.com/reports/paid?page=320"	"Municipal Services"	"
                      I Paid Rs. 100 to Municipal Services in New Delhi.
                    "	"Birth Certificate"	"Paid INR 100
                        "	"October 13, 2015"	"77 views"	"New Delhi
                      , Delhi"	"78878"
"318"	"http://www.ipaidabribe.com/reports/paid?page=320"	"Others"	"
                      I Paid Rs. 1000 to Others in Coimbatore.
                    "	"Others"	"Paid INR 1,000
                        "	"October 13, 2015"	"105 views"	"Coimbatore
                      , Tamil Nadu"	"78827"
"319"	"http://www.ipaidabribe.com/reports/paid?page=320"	"Commercial Tax, Sales Tax, VAT"	"
                      I Paid Rs. 12 to Commercial Tax, Sales Tax, VAT in Hathras.
                    "	"C Form"	"Paid INR 12
                        "	"October 13, 2015"	"116 views"	"Hathras
                      , Uttar Pradesh"	"78826"
"320"	"http://www.ipaidabribe.com/reports/paid?page=320"	"Customs, Excise and Service Tax"	"
                      I Paid Rs. 800 to Customs, Excise and Service Tax in Bangalore.
                    "	"Customs Check and Clearance"	"Paid INR 800
                        "	"October 13, 2015"	"203 views"	"Bangalore
                      , Karnataka"	"78825"
"321"	"http://www.ipaidabribe.com/reports/paid?page=330"	"Food, Civil Supplies and Consumer Affairs"	"
                      I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Calicut.
                    "	"Issue of Ration Card"	"Paid INR 500
                        "	"October 13, 2015"	"128 views"	"Calicut
                      , Kerala"	"78824"
"322"	"http://www.ipaidabribe.com/reports/paid?page=330"	"Income Tax"	"
                      I Paid Rs. 210 to Income Tax in Banka.
                    "	"New PAN Card"	"Paid INR 210
                        "	"October 13, 2015"	"136 views"	"Banka
                      , Bihar"	"78823"
"323"	"http://www.ipaidabribe.com/reports/paid?page=330"	"Police"	"
                      I Paid Rs. 400 to Police in New Delhi.
                    "	"Police Verification for Passport"	"Paid INR 400
                        "	"October 13, 2015"	"135 views"	"New Delhi
                      , Delhi"	"78821"
"324"	"http://www.ipaidabribe.com/reports/paid?page=330"	"Others"	"
                      I Paid Rs. 100 to Others in Kolhapur.
                    "	"Others"	"Paid INR 100
                        "	"October 13, 2015"	"91 views"	"Kolhapur
                      , Maharashtra"	"78822"
"325"	"http://www.ipaidabribe.com/reports/paid?page=330"	"Food, Civil Supplies and Consumer Affairs"	"
                      I Paid Rs. 1000 to Food, Civil Supplies and Consumer Affairs in Bangalore.
                    "	"Issue of Ration Card"	"Paid INR 1,000
                        "	"October 13, 2015"	"137 views"	"Bangalore
                      , Karnataka"	"78819"
"326"	"http://www.ipaidabribe.com/reports/paid?page=330"	"Customs, Excise and Service Tax"	"
                      I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.
                    "	"Customs Check and Clearance"	"Paid INR 500
                        "	"October 13, 2015"	"151 views"	"Bangalore
                      , Karnataka"	"78817"
"327"	"http://www.ipaidabribe.com/reports/paid?page=330"	"Stamps and Registration"	"
                      I Paid Rs. 400 to Stamps and Registration in New Delhi.
                    "	"Marriage Certificate"	"Paid INR 400
                        "	"October 13, 2015"	"156 views"	"New Delhi
                      , Delhi"	"78815"
"328"	"http://www.ipaidabribe.com/reports/paid?page=330"	"Municipal Services"	"
                      I Paid Rs. 2000 to Municipal Services in Hyderabad.
                    "	"Birth Certificate"	"Paid INR 2,000
                        "	"October 13, 2015"	"95 views"	"Hyderabad
                      , Telangana"	"78814"
"329"	"http://www.ipaidabribe.com/reports/paid?page=330"	"Police"	"
                      I Paid Rs. 200 to Police in New Delhi.
                    "	"Traffic Violations"	"Paid INR 200
                        "	"October 13, 2015"	"140 views"	"New Delhi
                      , Delhi"	"78813"
"330"	"http://www.ipaidabribe.com/reports/paid?page=330"	"Police"	"
                      I Paid Rs. 500 to Police in New Delhi.
                    "	"Police Verification for Passport"	"Paid INR 500
                        "	"October 13, 2015"	"128 views"	"New Delhi
                      , Delhi"	"78809"
"331"	"http://www.ipaidabribe.com/reports/paid?page=340"	"Police"	"
                      I Paid Rs. 500 to Police in New Delhi.
                    "	"Police Verification for Passport"	"Paid INR 500
                        "	"October 13, 2015"	"85 views"	"New Delhi
                      , Delhi"	"78807"
